59
57
9
51
27
14
52
44
22
39
17
30
56
58
29
19
23
4
60
13
41
11
71
42
24
50
33
72
73
66
75
20
47
77
48
7
6
108
105
89
111
121
122
86
84
90
106
118
98
102
93
110
82
115
88
104
123
112
147
159
134
137
126
131
127
149
150
153
144
141
164
148
139
125
155
171
132
136
133
135
211
218
220
201
206
200
178
194
190
195
209
210
186
192
202
217
184
183
198
221
203
175
179
207
